entry_time,exit_time,dir,entry,exit,sl,tp,points,pnl,reason,equity
2012-01-19 11:54:00-05:00,2012-01-19 11:56:00-05:00,1,2444.63,2443.85,2443.85,2448.530000000001,-1.2800000000002,-3.8000000000004004,SL,-3.8000000000004004
2012-01-20 09:35:00-05:00,2012-01-20 15:00:00-05:00,-1,2432.75,2432.82,2441.99,2386.550000000001,-0.5700000000001637,-2.3800000000003276,EOD,-6.180000000000728
2012-01-23 09:30:00-05:00,2012-01-23 09:32:00-05:00,1,2438.5,2436.77,2436.77,2447.15,-2.230000000000018,-5.700000000000037,SL,-11.880000000000765
2012-01-24 10:00:00-05:00,2012-01-24 10:03:00-05:00,-1,2424.47,2428.22,2428.22,2405.72,-4.25,-9.74,SL,-21.620000000000765
2012-01-25 09:33:00-05:00,2012-01-25 15:00:00-05:00,1,2453.83,2460.61,2433.71,2554.4299999999994,6.2800000000002,11.3200000000004,EOD,-10.300000000000365
2012-01-26 09:34:00-05:00,2012-01-26 10:37:00-05:00,1,2471.49,2465.41,2465.41,2501.8899999999994,-6.579999999999927,-14.399999999999855,SL,-24.70000000000022
2012-01-27 10:05:00-05:00,2012-01-27 10:07:00-05:00,1,2455.38,2453.79,2453.79,2463.330000000001,-2.0900000000001455,-5.420000000000291,SL,-30.12000000000051
2012-01-30 09:39:00-05:00,2012-01-30 10:10:00-05:00,1,2440.81,2436.42,2436.42,2462.7599999999993,-4.889999999999873,-11.019999999999746,SL,-41.140000000000256
2012-01-31 10:08:00-05:00,2012-01-31 10:39:00-05:00,1,2466.43,2464.83,2464.83,2474.4299999999994,-2.099999999999909,-5.439999999999818,SL,-46.58000000000008
2012-02-01 09:30:00-05:00,2012-02-01 15:00:00-05:00,1,2483.98,2493.17,2467.63,2565.7299999999996,8.690000000000055,16.14000000000011,EOD,-30.439999999999966
2012-02-02 09:39:00-05:00,2012-02-02 09:44:00-05:00,1,2496.31,2494.41,2494.41,2505.8100000000004,-2.400000000000091,-6.040000000000182,SL,-36.480000000000146
2012-02-03 10:15:00-05:00,2012-02-03 10:29:00-05:00,1,2526.62,2525.05,2525.05,2534.4699999999984,-2.069999999999709,-5.379999999999418,SL,-41.859999999999566
2012-02-06 09:30:00-05:00,2012-02-06 15:00:00-05:00,-1,2517.35,2524.4,2529.42,2456.999999999999,-7.550000000000182,-16.340000000000362,EOD,-58.19999999999993
2012-02-07 09:40:00-05:00,2012-02-07 09:52:00-05:00,1,2521.31,2519.16,2519.16,2532.0600000000004,-2.650000000000091,-6.540000000000182,SL,-64.74000000000011
2012-02-08 09:38:00-05:00,2012-02-08 09:40:00-05:00,1,2535.0,2532.72,2532.72,2546.400000000001,-2.7800000000002,-6.8000000000004,SL,-71.5400000000005
2012-02-09 10:34:00-05:00,2012-02-09 10:56:00-05:00,1,2542.97,2551.9699999999984,2541.17,2551.9699999999984,8.499999999998636,15.759999999997271,TP,-55.780000000003234
