slug,asset,window_start,window_seconds,volume_usd,strike,sigma_per_sec,ticks,signal,signal_minute,signal_edge_up,p_poly_at_signal,p_fair_at_signal,fill_price,outcome,correct,pnl_naive,pnl_realistic,note
solana-up-or-down-june-1-2026-9pm-et,solana,2026-06-02 01:00:00+00:00,3600,1242.6184759999996,80.89,7.276360323850692e-05,60,UP,3,0.10267433191598951,0.49,0.5926743319159895,0.505,DOWN,False,-0.49,-0.5201,
xrp-up-or-down-june-1-2026-9pm-et,xrp,2026-06-02 01:00:00+00:00,3600,1434.266443,1.2892,6.351007197321567e-05,60,DOWN,1,-0.18469826989589477,0.71,0.5253017301041052,0.30500000000000005,DOWN,True,0.71,0.6839,
bitcoin-up-or-down-june-1-2026-10pm-et,bitcoin,2026-06-02 02:00:00+00:00,3600,42025.507380999916,70652.47,7.153583677342801e-05,60,DOWN,1,-0.08394021496630988,0.555,0.47105978503369017,0.45999999999999996,UP,False,-0.44499999999999995,-0.47419999999999995,
ethereum-up-or-down-june-1-2026-10pm-et,ethereum,2026-06-02 02:00:00+00:00,3600,18036.859093000006,1980.15,9.01899131086058e-05,60,DOWN,1,-0.08562318410029951,0.535,0.4493768158997005,0.48,UP,False,-0.46499999999999997,-0.4946,
solana-up-or-down-june-1-2026-10pm-et,solana,2026-06-02 02:00:00+00:00,3600,5000.953001000008,80.11,0.00010485552655625022,60,DOWN,1,-0.10156135005148631,0.555,0.45343864994851374,0.45999999999999996,UP,False,-0.44499999999999995,-0.47419999999999995,
xrp-up-or-down-june-1-2026-10pm-et,xrp,2026-06-02 02:00:00+00:00,3600,3394.214446000002,1.2797,9.648595372952623e-05,60,DOWN,3,-0.06527658287789628,0.605,0.5397234171221037,0.41000000000000003,UP,False,-0.395,-0.4232,
bitcoin-up-or-down-june-1-2026-11pm-et,bitcoin,2026-06-02 03:00:00+00:00,3600,18421.66685200002,70846.48,0.00011143461711083057,60,UP,5,0.06085486944385632,0.535,0.5958548694438563,0.55,UP,True,0.46499999999999997,0.43399999999999994,
ethereum-up-or-down-june-1-2026-11pm-et,ethereum,2026-06-02 03:00:00+00:00,3600,8095.530241999996,1997.08,0.00012722385629861994,60,UP,5,0.08860278136270777,0.46,0.5486027813627078,0.47500000000000003,UP,True,0.54,0.5105,
solana-up-or-down-june-1-2026-11pm-et,solana,2026-06-02 03:00:00+00:00,3600,1166.0980099999995,80.78,0.00012973685723751375,60,UP,5,0.12311217777305128,0.385,0.5081121777730513,0.4,UP,True,0.615,0.587,
xrp-up-or-down-june-1-2026-11pm-et,xrp,2026-06-02 03:00:00+00:00,3600,634.743299,1.2844,0.00012445876065443522,60,DOWN,1,-0.07541510642017885,0.535,0.4595848935798212,0.48,UP,False,-0.46499999999999997,-0.4946,
bitcoin-up-or-down-june-2-2026-12am-et,bitcoin,2026-06-02 04:00:00+00:00,3600,32790.288688999965,70953.7,6.293550590811562e-05,60,UP,2,0.07605037488098576,0.515,0.5910503748809858,0.53,DOWN,False,-0.515,-0.5456000000000001,
ethereum-up-or-down-june-2-2026-12am-et,ethereum,2026-06-02 04:00:00+00:00,3600,8359.22968,2003.94,7.293101062034404e-05,60,UP,1,0.05668994851436965,0.435,0.49168994851436965,0.45,DOWN,False,-0.435,-0.464,
solana-up-or-down-june-2-2026-12am-et,solana,2026-06-02 04:00:00+00:00,3600,1196.5077079999999,80.92,8.817900832934909e-05,60,UP,2,0.09562069117112681,0.49,0.5856206911711268,0.505,DOWN,False,-0.49,-0.5201,
xrp-up-or-down-june-2-2026-12am-et,xrp,2026-06-02 04:00:00+00:00,3600,1010.410251,1.288,8.604315867930809e-05,60,UP,1,0.26726012383500963,0.27,0.5372601238350097,0.28500000000000003,DOWN,False,-0.27,-0.2957,
bitcoin-up-or-down-june-2-2026-1am-et,bitcoin,2026-06-02 05:00:00+00:00,3600,31497.249595999998,70810.0,5.9042772663635894e-05,60,DOWN,3,-0.057038120558286,0.435,0.377961879441714,0.58,DOWN,True,0.43500000000000005,0.40340000000000004,
ethereum-up-or-down-june-2-2026-1am-et,ethereum,2026-06-02 05:00:00+00:00,3600,6046.644613000003,1996.86,6.638227806329936e-05,60,DOWN,3,-0.10021315021557903,0.455,0.354786849784421,0.5599999999999999,DOWN,True,0.45500000000000007,0.42380000000000007,
solana-up-or-down-june-2-2026-1am-et,solana,2026-06-02 05:00:00+00:00,3600,1041.3739059999998,80.44,9.483515343090613e-05,60,DOWN,1,-0.11266411821319378,0.605,0.4923358817868062,0.41000000000000003,DOWN,True,0.605,0.5768,
xrp-up-or-down-june-2-2026-1am-et,xrp,2026-06-02 05:00:00+00:00,3600,1271.486145,1.2803,8.917346027163192e-05,60,DOWN,3,-0.09305195888405582,0.415,0.32194804111594416,0.6,DOWN,True,0.41500000000000004,0.383,
bitcoin-up-or-down-june-2-2026-2am-et,bitcoin,2026-06-02 06:00:00+00:00,3600,58150.61489699993,70268.97,7.209554281751639e-05,60,UP,1,0.06178653435989523,0.505,0.5667865343598952,0.52,DOWN,False,-0.505,-0.5354,
ethereum-up-or-down-june-2-2026-2am-et,ethereum,2026-06-02 06:00:00+00:00,3600,9158.681615999994,1985.01,8.480105537907402e-05,60,DOWN,1,-0.05249854808048515,0.575,0.5225014519195148,0.44000000000000006,DOWN,True,0.575,0.5461999999999999,
solana-up-or-down-june-2-2026-2am-et,solana,2026-06-02 06:00:00+00:00,3600,2081.0715899999996,79.63,0.00010206380731090637,60,DOWN,1,-0.1872963532682479,0.705,0.5177036467317521,0.31000000000000005,DOWN,True,0.705,0.6788,
xrp-up-or-down-june-2-2026-2am-et,xrp,2026-06-02 06:00:00+00:00,3600,1048.3838139999998,1.2679,9.152297298875437e-05,60,DOWN,1,-0.21124598293130237,0.695,0.4837540170686976,0.32000000000000006,DOWN,True,0.695,0.6686,
bitcoin-up-or-down-june-2-2026-3am-et,bitcoin,2026-06-02 07:00:00+00:00,3600,46459.37174100009,70106.31,9.132149116481749e-05,60,DOWN,1,-0.05585523584209906,0.545,0.489144764157901,0.47,UP,False,-0.45499999999999996,-0.4844,
ethereum-up-or-down-june-2-2026-3am-et,ethereum,2026-06-02 07:00:00+00:00,3600,10332.736737999998,1982.39,9.831027962319755e-05,60,DOWN,1,-0.08936093877021711,0.595,0.5056390612297829,0.42000000000000004,DOWN,True,0.595,0.5666,
